jurisdiction,metric,metric_type,capture_datetime,value,flag_type,flag_decimal_spike_dip,flag_spike_dip,flag_ndis_labs_spike,flag_stale_exact_reappearance
Puerto Rico,Offender Profiles,offender_profiles,2017-06-21 20:00:54,22104,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2023-11-27 14:49:26,22102,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2023-11-30 10:07:58,22102,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-01-11 20:21:56,22102,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-01-16 14:36:36,22102,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-02-03 21:28:47,22102,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-03-17 13:01:38,22102,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-07-13 14:39:31,22103,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-07-14 20:47:28,22103,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-08-22 22:43:45,22103,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-08-24 02:51:39,22103,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-09-27 09:38:55,22103,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-10-14 18:34:09,22103,stale_exact_reappearance,False,False,False,True
Puerto Rico,Offender Profiles,offender_profiles,2024-11-28 02:53:27,22103,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-10-28 21:59:25,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-10-29 19:48:30,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-11-11 22:34:30,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-11-12 01:15:39,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-11-25 10:24:05,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-11-26 07:10:15,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-12-03 02:20:58,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-12-03 07:23:10,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-12-04 07:16:40,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Arrestee Profiles,arrestee,2020-12-09 08:43:43,456,stale_exact_reappearance,False,False,False,True
Rhode Island,Forensic Profiles,forensic_profiles,2009-08-25 07:54:13,323,stale_exact_reappearance,False,False,False,True
Rhode Island,Forensic Profiles,forensic_profiles,2009-09-03 17:21:06,376,stale_exact_reappearance,False,False,False,True
Rhode Island,Forensic Profiles,forensic_profiles,2009-09-09 15:58:21,376,stale_exact_reappearance,False,False,False,True
Rhode Island,Investigations Aided,investigations_aided,2009-08-25 07:54:13,6,spike_dip,False,True,False,False
Rhode Island,Offender Profiles,offender_profiles,2008-09-16 15:16:45,2219,stale_exact_reappearance,False,False,False,True
Rhode Island,Offender Profiles,offender_profiles,2009-08-25 07:54:13,2219,spike_dip,False,True,False,False
South Carolina,Forensic Profiles,forensic_profiles,2003-06-25 02:19:18,75,spike_dip,False,True,False,False
South Carolina,Forensic Profiles,forensic_profiles,2008-09-16 15:07:48,3888,stale_exact_reappearance,False,False,False,True
South Carolina,Forensic Profiles,forensic_profiles,2009-08-25 08:18:34,3888,stale_exact_reappearance,False,False,False,True
South Carolina,Forensic Profiles,forensic_profiles,2010-10-07 21:01:44,3888,stale_exact_reappearance,False,False,False,True
South Carolina,Offender Profiles,offender_profiles,2002-08-27 02:42:17,1658,stale_exact_reappearance,False,False,False,True
South Carolina,Offender Profiles,offender_profiles,2008-09-16 15:07:48,117461,stale_exact_reappearance,False,False,False,True
South Carolina,Offender Profiles,offender_profiles,2009-08-25 08:18:34,117461,stale_exact_reappearance,False,False,False,True
South Carolina,Offender Profiles,offender_profiles,2010-10-07 21:01:44,117461,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2008-10-15 14:25:52,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2008-11-12 22:15:34,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2008-12-10 21:09:28,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-01-14 20:20:05,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-01-18 04:38:26,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-02-11 23:41:14,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-03-11 17:12:16,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-04-17 15:46:23,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-05-12 12:40:58,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-08-06 08:11:42,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2009-08-25 07:57:04,198,stale_exact_reappearance,False,False,False,True
South Dakota,Forensic Profiles,forensic_profiles,2010-04-09 22:41:08,198,stale_exact_reappearance,False,False,False,True
South Dakota,Investigations Aided,investigations_aided,2010-04-09 22:41:08,19,spike_dip,False,True,False,False
South Dakota,Offender Profiles,offender_profiles,2008-08-13 18:00:48,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2008-09-10 17:56:57,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2008-09-16 15:19:06,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2008-10-15 14:25:52,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2008-11-12 22:15:34,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2008-12-10 21:09:28,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-01-14 20:20:05,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-01-18 04:38:26,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-02-11 23:41:14,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-03-11 17:12:16,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-04-17 15:46:23,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-05-12 12:40:58,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-08-06 08:11:42,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2009-08-25 07:57:04,15549,stale_exact_reappearance,False,False,False,True
South Dakota,Offender Profiles,offender_profiles,2010-04-09 22:41:08,15549,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-05-03 20:53:16,1449,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-05-10 22:22:42,1449,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-05-18 02:40:18,1449,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-05-24 23:25:59,1449,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-06-01 04:43:45,1449,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-08-03 02:37:54,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-08-09 15:36:47,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-08-17 04:09:41,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-08-24 03:39:46,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-08-28 05:45:06,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-08-30 20:51:22,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2006-09-06 20:57:16,1468,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2008-09-16 15:13:59,1998,stale_exact_reappearance,False,False,False,True
Tennessee,Forensic Profiles,forensic_profiles,2009-08-25 08:34:08,1998,stale_exact_reappearance,False,False,False,True
Tennessee,Offender Profiles,offender_profiles,2008-09-16 15:13:59,96283,stale_exact_reappearance,False,False,False,True
Tennessee,Offender Profiles,offender_profiles,2009-03-11 03:19:28,100139,stale_exact_reappearance,False,False,False,True
Tennessee,Offender Profiles,offender_profiles,2009-03-11 16:25:59,100139,stale_exact_reappearance,False,False,False,True
Tennessee,Offender Profiles,offender_profiles,2009-08-25 08:34:08,96283,stale_exact_reappearance,False,False,False,True
Texas,Forensic Profiles,forensic_profiles,2008-09-16 15:06:04,17674,stale_exact_reappearance,False,False,False,True
Texas,Forensic Profiles,forensic_profiles,2009-06-20 08:26:25,17674,stale_exact_reappearance,False,False,False,True
Texas,Forensic Profiles,forensic_profiles,2009-08-25 08:19:46,17674,stale_exact_reappearance,False,False,False,True
Texas,Offender Profiles,offender_profiles,2008-09-16 15:06:04,349386,stale_exact_reappearance,False,False,False,True
Texas,Offender Profiles,offender_profiles,2009-06-20 08:26:25,349386,stale_exact_reappearance,False,False,False,True
Texas,Offender Profiles,offender_profiles,2009-08-25 08:19:46,349386,stale_exact_reappearance,False,False,False,True
U.S. Army,Forensic Profiles,forensic_profiles,2006-05-03 21:01:46,641,stale_exact_reappearance,False,False,False,True
U.S. Army,Forensic Profiles,forensic_profiles,2006-05-10 22:26:03,641,stale_exact_reappearance,False,False,False,True
U.S. Army,Forensic Profiles,forensic_profiles,2006-05-18 02:36:06,641,stale_exact_reappearance,False,False,False,True
U.S. Army,Forensic Profiles,forensic_profiles,2006-05-24 23:33:41,641,stale_exact_reappearance,False,False,False,True
U.S. Army,Forensic Profiles,forensic_profiles,2008-09-16 15:10:05,1086,stale_exact_reappearance,False,False,False,True
U.S. Army,Forensic Profiles,forensic_profiles,2009-08-25 08:27:27,1086,stale_exact_reappearance,False,False,False,True
U.S. Army,Investigations Aided,investigations_aided,2003-12-23 15:09:44,53,spike_dip,False,True,False,False
U.S. Army,Investigations Aided,investigations_aided,2004-02-05 18:44:38,71,spike_dip,False,True,False,False
U.S. Army,Offender Profiles,offender_profiles,2008-09-16 15:10:05,9504,stale_exact_reappearance,False,False,False,True
U.S. Army,Offender Profiles,offender_profiles,2009-08-25 08:27:27,9504,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2017-09-25 14:41:32,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2017-09-30 13:44:22,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2017-10-14 14:07:50,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2017-10-25 07:42:55,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2017-12-06 15:16:23,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2017-12-14 17:59:11,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2018-02-11 05:29:27,8107,stale_exact_reappearance,False,False,False,True
Utah,Arrestee Profiles,arrestee,2018-03-14 18:49:13,8107,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-03-02 11:45:52,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-03-06 12:51:10,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-03-09 17:27:06,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-03-17 04:21:11,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-03-23 20:31:11,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-01 18:02:06,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-01 22:00:42,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-06 09:04:55,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-06 19:02:55,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-14 02:57:36,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-20 10:34:28,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-04-27 06:34:42,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2005-05-21 05:05:31,210,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2008-09-16 15:12:34,327,stale_exact_reappearance,False,False,False,True
Utah,Forensic Profiles,forensic_profiles,2009-08-25 07:56:01,327,stale_exact_reappearance,False,False,False,True
Utah,Offender Profiles,offender_profiles,2008-09-16 15:12:34,25627,stale_exact_reappearance,False,False,False,True
Utah,Offender Profiles,offender_profiles,2009-08-25 07:56:01,25627,stale_exact_reappearance,False,False,False,True
Vermont,Forensic Profiles,forensic_profiles,2008-09-16 15:18:25,216,stale_exact_reappearance,False,False,False,True
Vermont,Forensic Profiles,forensic_profiles,2009-08-25 08:24:09,216,stale_exact_reappearance,False,False,False,True
Vermont,Offender Profiles,offender_profiles,2008-09-16 15:18:25,7515,stale_exact_reappearance,False,False,False,True
Vermont,Offender Profiles,offender_profiles,2009-08-25 08:24:09,7515,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2014-02-09 00:23:04,4232,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2014-02-09 23:32:30,4232,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2019-08-10 09:16:18,3888,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2019-08-16 13:49:08,3888,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2019-08-24 20:22:50,3888,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2019-08-25 21:03:57,3888,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-04-29 22:51:29,3839,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-05-10 22:12:07,3839,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-05-11 22:49:52,3839,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-12-03 02:20:58,4316,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-12-03 07:23:10,4316,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-12-04 07:16:40,4316,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2020-12-09 08:43:43,4316,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2021-08-08 19:06:00,4368,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2021-08-09 03:58:09,4368,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-07-13 14:39:31,3887,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-07-14 20:47:28,3887,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-08-22 22:43:45,3887,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-08-24 02:51:39,3887,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-09-27 09:38:55,3887,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-10-14 18:34:09,3887,stale_exact_reappearance,False,False,False,True
Virginia,Arrestee Profiles,arrestee,2024-11-28 02:53:27,3887,stale_exact_reappearance,False,False,False,True
Virginia,Forensic Profiles,forensic_profiles,2008-09-16 15:05:19,8973,stale_exact_reappearance,False,False,False,True
Virginia,Forensic Profiles,forensic_profiles,2009-08-25 08:09:15,8973,stale_exact_reappearance,False,False,False,True
Virginia,Offender Profiles,offender_profiles,2008-09-16 15:05:19,272753,stale_exact_reappearance,False,False,False,True
Virginia,Offender Profiles,offender_profiles,2009-08-25 08:09:15,272753,stale_exact_reappearance,False,False,False,True
Washington,Forensic Profiles,forensic_profiles,2008-09-16 15:18:43,1672,stale_exact_reappearance,False,False,False,True
Washington,Forensic Profiles,forensic_profiles,2008-09-20 14:18:51,1672,stale_exact_reappearance,False,False,False,True
Washington,Forensic Profiles,forensic_profiles,2008-10-24 01:33:09,1672,stale_exact_reappearance,False,False,False,True
Washington,Forensic Profiles,forensic_profiles,2009-08-25 08:24:54,1672,stale_exact_reappearance,False,False,False,True
Washington,Offender Profiles,offender_profiles,2008-09-16 15:18:43,119007,stale_exact_reappearance,False,False,False,True
Washington,Offender Profiles,offender_profiles,2008-09-20 14:18:51,119007,stale_exact_reappearance,False,False,False,True
Washington,Offender Profiles,offender_profiles,2008-10-24 01:33:09,119007,stale_exact_reappearance,False,False,False,True
Washington,Offender Profiles,offender_profiles,2009-08-25 08:24:54,119007,stale_exact_reappearance,False,False,False,True
West Virginia,Forensic Profiles,forensic_profiles,2008-01-03 18:44:03,67,spike_dip,False,True,False,False
West Virginia,Forensic Profiles,forensic_profiles,2008-01-09 18:32:18,67,spike_dip,False,True,False,False
West Virginia,Forensic Profiles,forensic_profiles,2008-02-13 11:17:33,67,spike_dip,False,True,False,False
West Virginia,Forensic Profiles,forensic_profiles,2008-03-12 06:42:35,67,spike_dip,False,True,False,False
West Virginia,Forensic Profiles,forensic_profiles,2008-04-09 09:00:28,67,spike_dip,False,True,False,False
West Virginia,Forensic Profiles,forensic_profiles,2008-05-14 09:20:10,72,spike_dip,False,True,False,False
West Virginia,Forensic Profiles,forensic_profiles,2009-08-25 08:17:00,263,stale_exact_reappearance,False,False,False,True
West Virginia,Investigations Aided,investigations_aided,2008-01-03 18:44:03,6,spike_dip,False,True,False,False
West Virginia,Investigations Aided,investigations_aided,2008-01-09 18:32:18,6,spike_dip,False,True,False,False
West Virginia,Investigations Aided,investigations_aided,2008-02-13 11:17:33,6,spike_dip,False,True,False,False
West Virginia,Investigations Aided,investigations_aided,2008-03-12 06:42:35,6,spike_dip,False,True,False,False
West Virginia,Investigations Aided,investigations_aided,2008-04-09 09:00:28,6,spike_dip,False,True,False,False
West Virginia,Investigations Aided,investigations_aided,2008-05-14 09:20:10,6,spike_dip,False,True,False,False
West Virginia,Offender Profiles,offender_profiles,2008-01-03 18:44:03,197,decimal_spike_dip,True,False,False,False
West Virginia,Offender Profiles,offender_profiles,2008-01-09 18:32:18,197,decimal_spike_dip,True,False,False,False
West Virginia,Offender Profiles,offender_profiles,2008-02-13 11:17:33,197,decimal_spike_dip,True,False,False,False
West Virginia,Offender Profiles,offender_profiles,2008-03-12 06:42:35,197,decimal_spike_dip,True,False,False,False
West Virginia,Offender Profiles,offender_profiles,2008-04-09 09:00:28,197,decimal_spike_dip,True,False,False,False
West Virginia,Offender Profiles,offender_profiles,2009-08-25 08:17:00,6681,stale_exact_reappearance,False,False,False,True
Wisconsin,Forensic Profiles,forensic_profiles,2008-09-16 15:13:41,4642,stale_exact_reappearance,False,False,False,True
Wisconsin,Forensic Profiles,forensic_profiles,2009-08-25 07:50:46,4642,stale_exact_reappearance,False,False,False,True
Wisconsin,Investigations Aided,investigations_aided,2010-02-13 10:33:54,17,decimal_spike_dip,True,False,False,False
Wisconsin,Offender Profiles,offender_profiles,2008-09-16 15:13:41,110487,stale_exact_reappearance,False,False,False,True
Wisconsin,Offender Profiles,offender_profiles,2009-08-25 07:50:46,110487,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2008-10-15 14:27:59,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2008-11-12 22:14:31,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2008-12-10 21:09:07,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-01-14 20:18:39,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-01-18 04:38:20,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-02-11 23:42:11,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-03-11 17:10:29,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-04-17 15:43:56,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-05-12 12:39:39,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-08-06 08:10:04,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2009-08-25 07:58:54,81,stale_exact_reappearance,False,False,False,True
Wyoming,Forensic Profiles,forensic_profiles,2010-04-09 22:39:20,81,spike_dip,False,True,False,False
Wyoming,Offender Profiles,offender_profiles,2004-08-11 20:54:11,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-12 02:13:10,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-12 07:55:29,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-18 05:49:11,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-18 11:08:37,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-18 17:11:11,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-25 12:00:41,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-25 17:31:09,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-08-25 23:13:29,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-01 09:41:32,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-02 11:16:02,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-08 15:00:50,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-15 08:06:06,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-19 07:01:07,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-22 07:00:06,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-09-29 16:24:42,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-01 02:24:06,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-06 16:57:14,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-10 12:47:42,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-11 18:10:21,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-14 19:23:51,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-16 08:22:35,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-20 13:25:30,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2004-10-23 16:32:43,4206,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2007-05-09 05:34:57,55,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-06-13 05:59:56,55,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-07-11 08:09:45,104,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-07-14 19:38:54,104,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-08-15 09:33:39,104,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-09-12 10:07:48,167,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-10-10 11:29:07,167,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-11-14 12:45:19,167,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2007-12-12 09:02:37,197,decimal_spike_dip,True,False,False,False
Wyoming,Offender Profiles,offender_profiles,2008-08-13 18:00:02,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2008-09-10 17:55:01,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2008-09-16 15:09:21,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2008-10-15 14:27:59,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2008-11-12 22:14:31,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2008-12-10 21:09:07,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-01-14 20:18:39,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-01-18 04:38:20,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-02-11 23:42:11,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-03-11 17:10:29,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-04-17 15:43:56,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-04-17 15:46:29,12114,spike_dip,False,True,False,False
Wyoming,Offender Profiles,offender_profiles,2009-05-12 12:39:39,6049,stale_exact_reappearance,False,False,False,True
Wyoming,Offender Profiles,offender_profiles,2009-05-12 12:41:31,12291,spike_dip,False,True,False,False
Wyoming,Offender Profiles,offender_profiles,2009-05-14 01:15:56,12291,spike_dip,False,True,False,False
Wyoming,Offender Profiles,offender_profiles,2009-06-11 02:36:59,12439,spike_dip,False,True,False,False
Wyoming,Offender Profiles,offender_profiles,2009-07-15 19:49:15,12439,spike_dip,False,True,False,False
Wyoming,Offender Profiles,offender_profiles,2009-08-05 22:37:17,13147,spike_dip,False,True,False,False
